start_time,away_team,away_team_score,home_team,home_team_score
2021-01-16 23:00:00+00:00,ORLANDO MAGIC,115,BROOKLYN NETS,122
2021-01-17 00:30:00+00:00,CHARLOTTE HORNETS,113,TORONTO RAPTORS,116
2021-01-17 01:00:00+00:00,PHILADELPHIA 76ERS,104,MEMPHIS GRIZZLIES,106
2021-01-17 01:00:00+00:00,DETROIT PISTONS,120,MIAMI HEAT,100
2021-01-17 03:00:00+00:00,ATLANTA HAWKS,106,PORTLAND TRAIL BLAZERS,112
2021-01-17 18:00:00+00:00,NEW YORK KNICKS,105,BOSTON CELTICS,75
2021-01-17 20:00:00+00:00,CHICAGO BULLS,117,DALLAS MAVERICKS,101
2021-01-18 01:00:00+00:00,UTAH JAZZ,109,DENVER NUGGETS,105
2021-01-18 02:00:00+00:00,NEW ORLEANS PELICANS,128,SACRAMENTO KINGS,123
2021-01-18 03:00:00+00:00,INDIANA PACERS,96,LOS ANGELES CLIPPERS,129
2021-01-18 17:00:00+00:00,ORLANDO MAGIC,84,NEW YORK KNICKS,91
2021-01-18 19:30:00+00:00,MINNESOTA TIMBERWOLVES,97,ATLANTA HAWKS,108
2021-01-18 20:00:00+00:00,SAN ANTONIO SPURS,125,PORTLAND TRAIL BLAZERS,104
2021-01-18 22:00:00+00:00,PHOENIX SUNS,104,MEMPHIS GRIZZLIES,108
2021-01-19 00:30:00+00:00,MILWAUKEE BUCKS,123,BROOKLYN NETS,125
2021-01-19 00:30:00+00:00,DALLAS MAVERICKS,93,TORONTO RAPTORS,116
2021-01-19 01:00:00+00:00,HOUSTON ROCKETS,120,CHICAGO BULLS,125
2021-01-19 01:00:00+00:00,DETROIT PISTONS,107,MIAMI HEAT,113
2021-01-19 03:00:00+00:00,GOLDEN STATE WARRIORS,115,LOS ANGELES LAKERS,113
2021-01-20 02:00:00+00:00,OKLAHOMA CITY THUNDER,101,DENVER NUGGETS,119
2021-01-20 02:00:00+00:00,NEW ORLEANS PELICANS,102,UTAH JAZZ,118
2021-01-21 00:00:00+00:00,BROOKLYN NETS,135,CLEVELAND CAVALIERS,147
2021-01-21 00:00:00+00:00,DALLAS MAVERICKS,124,INDIANA PACERS,112
2021-01-21 00:00:00+00:00,BOSTON CELTICS,109,PHILADELPHIA 76ERS,117
2021-01-21 00:30:00+00:00,DETROIT PISTONS,115,ATLANTA HAWKS,123
2021-01-21 00:30:00+00:00,MIAMI HEAT,111,TORONTO RAPTORS,102
2021-01-21 01:00:00+00:00,ORLANDO MAGIC,97,MINNESOTA TIMBERWOLVES,96
2021-01-21 02:30:00+00:00,PHOENIX SUNS,109,HOUSTON ROCKETS,103
2021-01-21 03:00:00+00:00,SAN ANTONIO SPURS,99,GOLDEN STATE WARRIORS,121
2021-01-21 03:00:00+00:00,SACRAMENTO KINGS,96,LOS ANGELES CLIPPERS,115
2021-01-22 00:30:00+00:00,LOS ANGELES LAKERS,113,MILWAUKEE BUCKS,106
2021-01-22 03:00:00+00:00,NEW YORK KNICKS,119,GOLDEN STATE WARRIORS,104
2021-01-22 03:00:00+00:00,NEW ORLEANS PELICANS,118,UTAH JAZZ,129
2021-01-23 00:00:00+00:00,CHICAGO BULLS,123,CHARLOTTE HORNETS,110
2021-01-23 00:00:00+00:00,HOUSTON ROCKETS,103,DETROIT PISTONS,102
2021-01-23 00:00:00+00:00,ORLANDO MAGIC,118,INDIANA PACERS,120
2021-01-23 00:30:00+00:00,BROOKLYN NETS,113,CLEVELAND CAVALIERS,125
2021-01-23 00:30:00+00:00,BOSTON CELTICS,110,PHILADELPHIA 76ERS,122
2021-01-23 00:30:00+00:00,MIAMI HEAT,81,TORONTO RAPTORS,101
2021-01-23 01:00:00+00:00,ATLANTA HAWKS,116,MINNESOTA TIMBERWOLVES,98
2021-01-23 01:30:00+00:00,DALLAS MAVERICKS,122,SAN ANTONIO SPURS,117
2021-01-23 03:00:00+00:00,OKLAHOMA CITY THUNDER,106,LOS ANGELES CLIPPERS,120
2021-01-23 03:00:00+00:00,DENVER NUGGETS,130,PHOENIX SUNS,126
2021-01-23 03:00:00+00:00,NEW YORK KNICKS,94,SACRAMENTO KINGS,103
2021-01-24 01:00:00+00:00,MIAMI HEAT,124,BROOKLYN NETS,128
2021-01-24 01:00:00+00:00,PHILADELPHIA 76ERS,114,DETROIT PISTONS,110
2021-01-24 01:00:00+00:00,NEW ORLEANS PELICANS,110,MINNESOTA TIMBERWOLVES,120
2021-01-24 02:00:00+00:00,LOS ANGELES LAKERS,101,CHICAGO BULLS,90
2021-01-24 02:00:00+00:00,HOUSTON ROCKETS,133,DALLAS MAVERICKS,108
2021-01-24 02:00:00+00:00,DENVER NUGGETS,120,PHOENIX SUNS,112
2021-01-24 02:00:00+00:00,GOLDEN STATE WARRIORS,108,UTAH JAZZ,127
2021-01-24 18:00:00+00:00,TORONTO RAPTORS,107,INDIANA PACERS,102
2021-01-24 21:00:00+00:00,OKLAHOMA CITY THUNDER,100,LOS ANGELES CLIPPERS,108
2021-01-25 00:00:00+00:00,CLEVELAND CAVALIERS,103,BOSTON CELTICS,141
2021-01-25 00:00:00+00:00,CHARLOTTE HORNETS,107,ORLANDO MAGIC,104
2021-01-25 01:00:00+00:00,ATLANTA HAWKS,115,MILWAUKEE BUCKS,129
2021-01-25 01:00:00+00:00,WASHINGTON WIZARDS,101,SAN ANTONIO SPURS,121
2021-01-25 03:00:00+00:00,NEW YORK KNICKS,113,PORTLAND TRAIL BLAZERS,116
2021-01-26 00:00:00+00:00,PHILADELPHIA 76ERS,104,DETROIT PISTONS,119
2021-01-26 00:00:00+00:00,TORONTO RAPTORS,114,INDIANA PACERS,129
2021-01-26 00:00:00+00:00,CHARLOTTE HORNETS,108,ORLANDO MAGIC,117
2021-01-26 00:30:00+00:00,MIAMI HEAT,85,BROOKLYN NETS,98
2021-01-26 01:00:00+00:00,LOS ANGELES LAKERS,115,CLEVELAND CAVALIERS,108
2021-01-26 01:30:00+00:00,DENVER NUGGETS,117,DALLAS MAVERICKS,113
2021-01-26 02:00:00+00:00,BOSTON CELTICS,119,CHICAGO BULLS,103
2021-01-26 03:00:00+00:00,MINNESOTA TIMBERWOLVES,108,GOLDEN STATE WARRIORS,130
2021-01-26 03:00:00+00:00,OKLAHOMA CITY THUNDER,125,PORTLAND TRAIL BLAZERS,122
2021-01-27 00:30:00+00:00,LOS ANGELES CLIPPERS,99,ATLANTA HAWKS,108
2021-01-27 01:00:00+00:00,WASHINGTON WIZARDS,88,HOUSTON ROCKETS,107
2021-01-27 02:00:00+00:00,NEW YORK KNICKS,94,UTAH JAZZ,108
2021-01-28 00:00:00+00:00,INDIANA PACERS,116,CHARLOTTE HORNETS,106
2021-01-28 00:00:00+00:00,DETROIT PISTONS,107,CLEVELAND CAVALIERS,122
2021-01-28 00:00:00+00:00,SACRAMENTO KINGS,121,ORLANDO MAGIC,107
2021-01-28 00:30:00+00:00,BROOKLYN NETS,132,ATLANTA HAWKS,128
2021-01-28 00:30:00+00:00,DENVER NUGGETS,109,MIAMI HEAT,82
2021-01-28 00:30:00+00:00,LOS ANGELES LAKERS,106,PHILADELPHIA 76ERS,107
2021-01-28 00:30:00+00:00,MILWAUKEE BUCKS,115,TORONTO RAPTORS,108
2021-01-28 01:30:00+00:00,BOSTON CELTICS,106,SAN ANTONIO SPURS,110
2021-01-28 02:00:00+00:00,WASHINGTON WIZARDS,106,NEW ORLEANS PELICANS,124
2021-01-28 02:00:00+00:00,OKLAHOMA CITY THUNDER,102,PHOENIX SUNS,97
2021-01-28 02:00:00+00:00,DALLAS MAVERICKS,104,UTAH JAZZ,116
2021-01-28 03:00:00+00:00,MINNESOTA TIMBERWOLVES,111,GOLDEN STATE WARRIORS,123
2021-01-29 00:30:00+00:00,PORTLAND TRAIL BLAZERS,101,HOUSTON ROCKETS,104
2021-01-29 01:00:00+00:00,LOS ANGELES LAKERS,92,DETROIT PISTONS,107
2021-01-29 01:00:00+00:00,LOS ANGELES CLIPPERS,109,MIAMI HEAT,105
2021-01-29 03:00:00+00:00,GOLDEN STATE WARRIORS,93,PHOENIX SUNS,114
2021-01-30 00:00:00+00:00,INDIANA PACERS,105,CHARLOTTE HORNETS,108
2021-01-30 00:00:00+00:00,ATLANTA HAWKS,116,WASHINGTON WIZARDS,100
2021-01-30 00:30:00+00:00,MILWAUKEE BUCKS,126,NEW ORLEANS PELICANS,131
2021-01-30 00:30:00+00:00,CLEVELAND CAVALIERS,81,NEW YORK KNICKS,102
2021-01-30 00:30:00+00:00,SACRAMENTO KINGS,126,TORONTO RAPTORS,124
2021-01-30 01:00:00+00:00,PHILADELPHIA 76ERS,118,MINNESOTA TIMBERWOLVES,94
2021-01-30 01:00:00+00:00,BROOKLYN NETS,147,OKLAHOMA CITY THUNDER,125
2021-01-30 01:00:00+00:00,LOS ANGELES CLIPPERS,116,ORLANDO MAGIC,90
2021-01-30 01:30:00+00:00,DENVER NUGGETS,109,SAN ANTONIO SPURS,119
2021-01-30 03:00:00+00:00,DALLAS MAVERICKS,101,UTAH JAZZ,120
2021-01-31 01:00:00+00:00,PORTLAND TRAIL BLAZERS,123,CHICAGO BULLS,122
2021-01-31 01:00:00+00:00,MILWAUKEE BUCKS,114,CHARLOTTE HORNETS,126
2021-01-31 01:00:00+00:00,SACRAMENTO KINGS,104,MIAMI HEAT,105
2021-01-31 01:00:00+00:00,HOUSTON ROCKETS,126,NEW ORLEANS PELICANS,112
2021-01-31 01:30:00+00:00,LOS ANGELES LAKERS,96,BOSTON CELTICS,95
2021-01-31 01:30:00+00:00,MEMPHIS GRIZZLIES,129,SAN ANTONIO SPURS,112
2021-01-31 02:00:00+00:00,PHOENIX SUNS,111,DALLAS MAVERICKS,105
2021-01-31 03:00:00+00:00,DETROIT PISTONS,91,GOLDEN STATE WARRIORS,118
2021-01-31 18:00:00+00:00,LOS ANGELES CLIPPERS,129,NEW YORK KNICKS,115
2021-01-31 20:30:00+00:00,UTAH JAZZ,117,DENVER NUGGETS,128
2021-02-01 00:00:00+00:00,PHILADELPHIA 76ERS,119,INDIANA PACERS,110
2021-02-01 00:00:00+00:00,ORLANDO MAGIC,102,TORONTO RAPTORS,115
2021-02-01 00:00:00+00:00,BROOKLYN NETS,146,WASHINGTON WIZARDS,149
2021-02-01 01:00:00+00:00,CLEVELAND CAVALIERS,104,MINNESOTA TIMBERWOLVES,109
2021-02-02 00:30:00+00:00,LOS ANGELES LAKERS,107,ATLANTA HAWKS,99
2021-02-02 00:30:00+00:00,CHARLOTTE HORNETS,129,MIAMI HEAT,121
2021-02-02 01:00:00+00:00,NEW YORK KNICKS,102,CHICAGO BULLS,110
2021-02-02 01:00:00+00:00,MINNESOTA TIMBERWOLVES,98,CLEVELAND CAVALIERS,100
2021-02-02 01:00:00+00:00,PORTLAND TRAIL BLAZERS,106,MILWAUKEE BUCKS,134
2021-02-02 01:00:00+00:00,SACRAMENTO KINGS,118,NEW ORLEANS PELICANS,109
2021-02-02 01:00:00+00:00,HOUSTON ROCKETS,136,OKLAHOMA CITY THUNDER,106
2021-02-02 01:30:00+00:00,PHOENIX SUNS,109,DALLAS MAVERICKS,108
2021-02-02 01:30:00+00:00,MEMPHIS GRIZZLIES,133,SAN ANTONIO SPURS,102
2021-02-03 00:00:00+00:00,TORONTO RAPTORS,123,ORLANDO MAGIC,108
2021-02-03 00:30:00+00:00,LOS ANGELES CLIPPERS,120,BROOKLYN NETS,124
2021-02-03 01:00:00+00:00,MEMPHIS GRIZZLIES,116,INDIANA PACERS,134
2021-02-03 01:00:00+00:00,PORTLAND TRAIL BLAZERS,132,WASHINGTON WIZARDS,121
2021-02-03 03:00:00+00:00,BOSTON CELTICS,111,GOLDEN STATE WARRIORS,107
2021-02-03 03:00:00+00:00,DETROIT PISTONS,105,UTAH JAZZ,117
2021-02-04 00:00:00+00:00,PHILADELPHIA 76ERS,118,CHARLOTTE HORNETS,111
2021-02-04 00:00:00+00:00,INDIANA PACERS,110,MILWAUKEE BUCKS,130
2021-02-04 00:30:00+00:00,DALLAS MAVERICKS,122,ATLANTA HAWKS,116
2021-02-04 01:00:00+00:00,NEW YORK KNICKS,107,CHICAGO BULLS,103
2021-02-04 01:00:00+00:00,LOS ANGELES CLIPPERS,121,CLEVELAND CAVALIERS,99
2021-02-04 01:00:00+00:00,WASHINGTON WIZARDS,103,MIAMI HEAT,100
2021-02-04 01:00:00+00:00,HOUSTON ROCKETS,87,OKLAHOMA CITY THUNDER,104
2021-02-04 01:30:00+00:00,MINNESOTA TIMBERWOLVES,108,SAN ANTONIO SPURS,111
2021-02-04 02:30:00+00:00,PHOENIX SUNS,101,NEW ORLEANS PELICANS,123
2021-02-04 03:00:00+00:00,BOSTON CELTICS,111,SACRAMENTO KINGS,116
2021-02-05 00:30:00+00:00,UTAH JAZZ,112,ATLANTA HAWKS,91
2021-02-05 00:30:00+00:00,GOLDEN STATE WARRIORS,147,DALLAS MAVERICKS,116
2021-02-05 01:00:00+00:00,PORTLAND TRAIL BLAZERS,121,PHILADELPHIA 76ERS,105
2021-02-05 02:00:00+00:00,HOUSTON ROCKETS,115,MEMPHIS GRIZZLIES,103
2021-02-05 03:00:00+00:00,DENVER NUGGETS,93,LOS ANGELES LAKERS,114
2021-02-06 00:00:00+00:00,NEW ORLEANS PELICANS,114,INDIANA PACERS,113
2021-02-06 00:00:00+00:00,CHICAGO BULLS,119,ORLANDO MAGIC,123
2021-02-06 00:30:00+00:00,TORONTO RAPTORS,123,BROOKLYN NETS,117
2021-02-06 00:30:00+00:00,MILWAUKEE BUCKS,123,CLEVELAND CAVALIERS,105
2021-02-06 01:00:00+00:00,UTAH JAZZ,138,CHARLOTTE HORNETS,121
2021-02-06 01:00:00+00:00,WASHINGTON WIZARDS,95,MIAMI HEAT,122
2021-02-06 01:00:00+00:00,MINNESOTA TIMBERWOLVES,106,OKLAHOMA CITY THUNDER,103
2021-02-06 02:00:00+00:00,DETROIT PISTONS,92,PHOENIX SUNS,109
2021-02-06 03:00:00+00:00,BOSTON CELTICS,119,LOS ANGELES CLIPPERS,115
2021-02-06 18:00:00+00:00,PORTLAND TRAIL BLAZERS,99,NEW YORK KNICKS,110
2021-02-06 22:00:00+00:00,DENVER NUGGETS,114,SACRAMENTO KINGS,119
2021-02-07 00:00:00+00:00,CHICAGO BULLS,118,ORLANDO MAGIC,92
2021-02-07 01:00:00+00:00,TORONTO RAPTORS,121,ATLANTA HAWKS,132
2021-02-07 01:00:00+00:00,MILWAUKEE BUCKS,124,CLEVELAND CAVALIERS,99
2021-02-07 01:00:00+00:00,SAN ANTONIO SPURS,111,HOUSTON ROCKETS,106
2021-02-07 01:00:00+00:00,MINNESOTA TIMBERWOLVES,118,OKLAHOMA CITY THUNDER,120
2021-02-07 01:00:00+00:00,BROOKLYN NETS,108,PHILADELPHIA 76ERS,124
2021-02-07 01:30:00+00:00,GOLDEN STATE WARRIORS,132,DALLAS MAVERICKS,134
2021-02-07 02:00:00+00:00,MEMPHIS GRIZZLIES,109,NEW ORLEANS PELICANS,118
2021-02-07 03:00:00+00:00,DETROIT PISTONS,129,LOS ANGELES LAKERS,135
2021-02-07 18:00:00+00:00,WASHINGTON WIZARDS,97,CHARLOTTE HORNETS,119
2021-02-07 18:00:00+00:00,UTAH JAZZ,103,INDIANA PACERS,95
2021-02-07 18:00:00+00:00,MIAMI HEAT,109,NEW YORK KNICKS,103
2021-02-07 19:00:00+00:00,BOSTON CELTICS,91,PHOENIX SUNS,100
2021-02-07 20:00:00+00:00,SACRAMENTO KINGS,113,LOS ANGELES CLIPPERS,110
2021-02-09 00:00:00+00:00,HOUSTON ROCKETS,94,CHARLOTTE HORNETS,119
2021-02-09 01:00:00+00:00,WASHINGTON WIZARDS,105,CHICAGO BULLS,101
2021-02-09 01:00:00+00:00,TORONTO RAPTORS,128,MEMPHIS GRIZZLIES,113
2021-02-09 01:30:00+00:00,MINNESOTA TIMBERWOLVES,122,DALLAS MAVERICKS,127
2021-02-09 01:30:00+00:00,GOLDEN STATE WARRIORS,100,SAN ANTONIO SPURS,105
2021-02-09 02:00:00+00:00,CLEVELAND CAVALIERS,113,PHOENIX SUNS,119
2021-02-09 02:30:00+00:00,MILWAUKEE BUCKS,125,DENVER NUGGETS,112
2021-02-09 03:00:00+00:00,OKLAHOMA CITY THUNDER,112,LOS ANGELES LAKERS,119
2021-02-10 00:00:00+00:00,BROOKLYN NETS,111,DETROIT PISTONS,122
2021-02-10 00:30:00+00:00,NEW YORK KNICKS,96,MIAMI HEAT,98
2021-02-10 00:30:00+00:00,HOUSTON ROCKETS,101,NEW ORLEANS PELICANS,130
2021-02-10 01:30:00+00:00,GOLDEN STATE WARRIORS,114,SAN ANTONIO SPURS,91
2021-02-10 03:00:00+00:00,ORLANDO MAGIC,97,PORTLAND TRAIL BLAZERS,106
2021-02-10 03:00:00+00:00,PHILADELPHIA 76ERS,119,SACRAMENTO KINGS,111
2021-02-10 03:00:00+00:00,BOSTON CELTICS,108,UTAH JAZZ,122
2021-02-11 00:00:00+00:00,TORONTO RAPTORS,137,WASHINGTON WIZARDS,115
2021-02-11 00:30:00+00:00,ATLANTA HAWKS,117,DALLAS MAVERICKS,118
2021-02-11 01:00:00+00:00,INDIANA PACERS,94,BROOKLYN NETS,104
2021-02-11 01:00:00+00:00,CHARLOTTE HORNETS,114,MEMPHIS GRIZZLIES,130
2021-02-11 01:00:00+00:00,LOS ANGELES CLIPPERS,119,MINNESOTA TIMBERWOLVES,112
2021-02-11 02:00:00+00:00,NEW ORLEANS PELICANS,116,CHICAGO BULLS,129
2021-02-11 02:00:00+00:00,CLEVELAND CAVALIERS,95,DENVER NUGGETS,133
2021-02-11 03:00:00+00:00,OKLAHOMA CITY THUNDER,113,LOS ANGELES LAKERS,114
2021-02-11 03:00:00+00:00,MILWAUKEE BUCKS,124,PHOENIX SUNS,125
2021-02-12 00:30:00+00:00,TORONTO RAPTORS,106,BOSTON CELTICS,120
2021-02-12 00:30:00+00:00,MIAMI HEAT,101,HOUSTON ROCKETS,94
2021-02-12 01:00:00+00:00,INDIANA PACERS,111,DETROIT PISTONS,95
2021-02-12 03:00:00+00:00,ORLANDO MAGIC,105,GOLDEN STATE WARRIORS,111
2021-02-12 03:00:00+00:00,PHILADELPHIA 76ERS,114,PORTLAND TRAIL BLAZERS,118
2021-02-13 00:00:00+00:00,MINNESOTA TIMBERWOLVES,114,CHARLOTTE HORNETS,120
2021-02-13 00:00:00+00:00,NEW YORK KNICKS,109,WASHINGTON WIZARDS,91
2021-02-13 00:30:00+00:00,SAN ANTONIO SPURS,125,ATLANTA HAWKS,114
2021-02-13 00:30:00+00:00,NEW ORLEANS PELICANS,130,DALLAS MAVERICKS,143
2021-02-13 01:00:00+00:00,DETROIT PISTONS,108,BOSTON CELTICS,102
2021-02-13 01:00:00+00:00,LOS ANGELES CLIPPERS,125,CHICAGO BULLS,106
2021-02-13 02:00:00+00:00,OKLAHOMA CITY THUNDER,95,DENVER NUGGETS,97
2021-02-13 02:00:00+00:00,MILWAUKEE BUCKS,115,UTAH JAZZ,129
2021-02-13 03:00:00+00:00,MEMPHIS GRIZZLIES,105,LOS ANGELES LAKERS,115
2021-02-13 03:00:00+00:00,CLEVELAND CAVALIERS,110,PORTLAND TRAIL BLAZERS,129
2021-02-13 03:00:00+00:00,ORLANDO MAGIC,123,SACRAMENTO KINGS,112
2021-02-13 20:00:00+00:00,PHILADELPHIA 76ERS,111,PHOENIX SUNS,120
2021-02-14 00:30:00+00:00,INDIANA PACERS,125,ATLANTA HAWKS,113
2021-02-14 01:00:00+00:00,HOUSTON ROCKETS,99,NEW YORK KNICKS,121
2021-02-14 01:30:00+00:00,BROOKLYN NETS,134,GOLDEN STATE WARRIORS,117
2021-02-14 02:00:00+00:00,MIAMI HEAT,94,UTAH JAZZ,112
2021-02-14 18:00:00+00:00,BOSTON CELTICS,91,WASHINGTON WIZARDS,104
2021-02-15 00:00:00+00:00,SAN ANTONIO SPURS,122,CHARLOTTE HORNETS,110
2021-02-15 00:00:00+00:00,NEW ORLEANS PELICANS,112,DETROIT PISTONS,123
2021-02-15 00:00:00+00:00,MINNESOTA TIMBERWOLVES,116,TORONTO RAPTORS,112
2021-02-15 00:30:00+00:00,PORTLAND TRAIL BLAZERS,121,DALLAS MAVERICKS,118
2021-02-15 01:00:00+00:00,MILWAUKEE BUCKS,109,OKLAHOMA CITY THUNDER,114
2021-02-15 02:00:00+00:00,ORLANDO MAGIC,90,PHOENIX SUNS,109
2021-02-15 03:00:00+00:00,LOS ANGELES LAKERS,105,DENVER NUGGETS,122
2021-02-15 03:00:00+00:00,CLEVELAND CAVALIERS,111,LOS ANGELES CLIPPERS,128
2021-02-15 03:00:00+00:00,MEMPHIS GRIZZLIES,124,SACRAMENTO KINGS,110
2021-02-16 00:00:00+00:00,CHICAGO BULLS,120,INDIANA PACERS,112
2021-02-16 00:00:00+00:00,HOUSTON ROCKETS,119,WASHINGTON WIZARDS,131
2021-02-16 00:30:00+00:00,ATLANTA HAWKS,112,NEW YORK KNICKS,123
2021-02-16 02:00:00+00:00,PHILADELPHIA 76ERS,123,UTAH JAZZ,134
2021-02-16 03:00:00+00:00,CLEVELAND CAVALIERS,98,GOLDEN STATE WARRIORS,129
2021-02-16 03:00:00+00:00,MIAMI HEAT,118,LOS ANGELES CLIPPERS,125
2021-02-16 03:00:00+00:00,BROOKLYN NETS,136,SACRAMENTO KINGS,125
2021-02-17 00:00:00+00:00,DENVER NUGGETS,99,BOSTON CELTICS,112
2021-02-17 01:00:00+00:00,NEW ORLEANS PELICANS,144,MEMPHIS GRIZZLIES,113
2021-02-17 01:00:00+00:00,TORONTO RAPTORS,124,MILWAUKEE BUCKS,113
2021-02-17 01:00:00+00:00,LOS ANGELES LAKERS,112,MINNESOTA TIMBERWOLVES,104
2021-02-17 01:00:00+00:00,PORTLAND TRAIL BLAZERS,115,OKLAHOMA CITY THUNDER,104
2021-02-17 03:30:00+00:00,BROOKLYN NETS,128,PHOENIX SUNS,124
2021-02-18 00:00:00+00:00,NEW YORK KNICKS,89,ORLANDO MAGIC,107
2021-02-18 00:30:00+00:00,ATLANTA HAWKS,122,BOSTON CELTICS,114
2021-02-18 00:30:00+00:00,HOUSTON ROCKETS,113,PHILADELPHIA 76ERS,118
2021-02-18 01:00:00+00:00,DETROIT PISTONS,102,CHICAGO BULLS,105
2021-02-18 01:00:00+00:00,INDIANA PACERS,134,MINNESOTA TIMBERWOLVES,128
2021-02-18 01:00:00+00:00,DENVER NUGGETS,128,WASHINGTON WIZARDS,130
2021-02-18 02:00:00+00:00,OKLAHOMA CITY THUNDER,113,MEMPHIS GRIZZLIES,122
2021-02-18 02:00:00+00:00,PORTLAND TRAIL BLAZERS,126,NEW ORLEANS PELICANS,124
2021-02-18 03:00:00+00:00,MIAMI HEAT,112,GOLDEN STATE WARRIORS,120
2021-02-18 03:00:00+00:00,UTAH JAZZ,114,LOS ANGELES CLIPPERS,96
2021-02-19 00:30:00+00:00,TORONTO RAPTORS,110,MILWAUKEE BUCKS,96
2021-02-19 03:00:00+00:00,BROOKLYN NETS,109,LOS ANGELES LAKERS,98
2021-02-19 03:00:00+00:00,MIAMI HEAT,118,SACRAMENTO KINGS,110
2021-02-20 00:00:00+00:00,DENVER NUGGETS,120,CLEVELAND CAVALIERS,103
